question,class
"Est-il possible de savoir puis-je changer de majeure ou de spécialisation en cours d’année , merci d’avance ?",formation
Comment réussir le prochain module de statistiques ?,formation
"Est-il possible de savoir où déposer mon dossier pour payer mes frais de scolarité , si possible ?",procedure_administrative
J’aimerais savoir : Où se trouve la centre de santé ?,service_campus
J’aimerais savoir : Que se passe-t-il en cas de triche à un examen  ??,reglement
"Bonsoir, Où et à quelle heure est mon cours du mardi à 10h00 ?",emploi_du_temps
"Le VPN ne fonctionne pas, qu epuis-je faire ?",service_campus
Comment candidater pour la remise de diplôme ?,procedure_administrative
"Quelles sont les UE obligatoires pour le Master Robotique , c’est urgent ?",formation
"Bonjour, j’aimerais savoir : Quelles sont les UE obligatoires pour le Master Robotique , merci d’avance ?",formation
"S'il vous plaît, j’aimerais savoir : Quels sont les prérequis pour le Licence Histoire ?",formation
"Bonjour, où soumettre la demande de carte étudiante ?",procedure_administrative
Quel est l’horaire du cours de statistiques appliquées avec le professeur Martin ?,emploi_du_temps
"J’aimerais savoir : Où déposer mon dossier pour payer mes frais de scolarité , si possible ?",procedure_administrative
Pourriez-vous me dire : Que se passe-t-il en cas de triche à un examen ?,reglement
"Bonsoir, combien d’absences sont autorisées avant une sanction ?",reglement
"Bonjour, Comment réussir le prochain module de statistiques ?",formation
Est-il possible de savoir j’aimerais savoir quand se déroule le cours de statistiques appliquées ?,emploi_du_temps
"Où et à quelle heure est mon cours du vendredi à 16h30 , pour aujourd’hui ?",emploi_du_temps
Comment demander un report d’admission ?,procedure_administrative
J’aimerais savoir : Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
"Est-il possible de savoir puis-je changer de majeure ou de spécialisation en cours d’année , c’est urgent ?",formation
J’aimeais savoir : Quand a lieu le prochain cours de chimie organique ?,emploi_du_temps
"Excusez-moi, est-il possible de savoir quels sont les horaires d’ouverture de la maison des étudiants ?",service_campus
"Pardon, j’aimerais savoir : Comment demander un report d’admission … ?",procedure_administrative
"Pardon, quelle set la politique concernant le probation académique ?",reglement
"Où se trouve la gymnase , c’est urgent ?",service_campus
J’aimerais savoir : Quels sont les horaires d’ouverture de la bibliothèque centrale ?,service_campus
Combien d’absences sont autorisées avant une sanction ?,reglement
Où déposer mon dossier pour obtenir une convention de stage ?,procedure_administrative
"Comment réussir le prochain module de statistiques , c’est urgent ?",formation
"J’aimerais savoir : Où et à quelle heure est mon cours du mardi à 8h30 , pour aujourd’hui  ??",emploi_du_temps
Petite question : quel est l’horaire du cours de algèbre avancée avec le professeur Martin ?,emploi_du_temps
"Pardon, quels sont les prérequis pour le Parcours Data Science ?",formation
"Bonsoir, pourriez-vous me dire : Que se passe-t-il en cas de triche à un examen ?",reglement
Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
"S'il vous plaît, Puis-je réserver une salle de travail ou un terrain de sport ?",service_campus
"J’ai perdu mes clés, où se situe le bureau des objets trouvés , pour la semaine prochaine ?",service_campus
"Bonjour, j’aimerais savoir : Quelles sont les UE obligatoires pour le MBA Finance ?",formation
"Bonjour, quelles sont les règles pour le retrait d’un cours , c’est urgent ?",reglement
J’aimerais savoir : Comment réussir le prochain module de statistiques ?,formation
"Bonsoir, pourriez-vous me dire : uelles sont les matières principales en Biologie ?",formation
"Où consulter le code de conduite des étudiants , merci d’avance ?",reglement
"Où soumettre la demande de carte étudiante , si possible ?",procedure_administrative
Pouvez-vous me donner l’emploi du temps du semestre de été pour algèbre avancée ?,emploi_du_temps
Est-il possible de savoir où et à quelle heure est mon cours du jeudi à 8h30 ?,emploi_du_temps
"Bonsoir, Où puis-je imprimer mes documents sur le campus ?",service_campus
Quelles sont les matières principales en Psychologie ?,formation
"Pardon, Quels sont les prérequis pour le MBA Finance ?",formation
"Est-il possible de savoir le portail étudiant ne fonctionne pas, que puis-je faire  ??",service_campus
Pourriez-vous me dire : Quelles sont les règles pour le retrait d’un cours ?,reglement
"Pourriez-vous me dire : Quels sont les horaires d’ouverture de la maison des étudiants , si possible ?",service_campus
Pourriez-vous me dire : Combien de crédits faut-il pour se spécialiser en Lettres modernes ?,formation
"Bonsoir, puis-je changer de majeure ou de spécialisation en cours d’année ?",formation
Quels sont les horaires d’ouverture de la bureau des carrières ?,service_campus
Comment réusisr le prochain module de statistiques ?,formation
"Excusez-moi, Est-il possible de savoir combien de crédits faut-il pour se spécialiser en Psychologie  !?",formation
Pourriez-vous me dire : Comment me connecter au Wi-Fi de l’université ?,service_campus
"S'il vous plaît, Pourriez-vous me dire : Comment demander un report d’admission ?",procedure_administrative
Combien d’absences sont autorisées avant une sanction ?,reglement
"Où consulter le code de conduite des étudiants , pour la semaine prochaine ?",reglement
"Bonjour, Pourriez-vous me dire : Quels sont les horaires d’ouverture de la centre de santé ?",service_campus
"S'il vous plaît, pouvez-vous me donner l’emploi du temps du semestre de printemps pour économie , merci d’avance ?",emploi_du_temps
"Bonsoir, est-il possible de savoir quels documents sont requis pour un changement de parcours ?",procedure_administrative
"S'il vous plaît, comment demander un report d’admission , merci d’avance ?",procedure_administrative
J’aimerais savoir : Existe-t-il un minimum de crédits ou de moyenne par semestre  !?,reglement
J’aimerais savoir : Comment demander un report d’admission ?,procedure_administrative
"Excusez-moi, quelles sont les matières principales en Biologie ?",formation
Où soumettre la demande de carte étudiante ?,procedure_administrative
J’aimerais savoir : Quels sont les prérequis pour le Master Psychologie ?,formation
"J’aimerais savoir : Puis-je changer de majeure ou de spécialisation en cours d’année , si possible ?",formation
Pourriez-vous me dire : Quand a lieu le prochain cours de économie ?! ?,emploi_du_temps
"S'il vous plaît, Comment réussir le prochain module de statistiques ?",formation
Pourriez-vous me dire : Où soumettre la demande de carte étudiante ?,procedure_administrative
Quelles sont les règles pour le retrait d’un cours ?,reglement
"S'il vous plaît, pourriez-vous me dire : Comment réussir le prochain module de statistiques ?",formation
Où et à quelle heure est mon cours du mercredi à 8h30 ?,emploi_du_temps
Est-il possible de savoir où consulter le code de conduite des étudiants ?,reglement
Pourriez-vous me dire : Quelle est la politique concernant le probation académique ?,reglement
Où et à quelle heure est mon cours du mardi à 8h30 ?,emploi_du_temps
Est-il possible de savoir comment demander un report d’admission ?,procedure_administrative
"Le Wi-Fi ne fonctionne pas, que puis-je faire ?",service_campus
Combien d’absences sont autorisées avant une sanction ?,reglement
Est-il possible de savoir pouvez-vous me donner l’emploi du temps du semestre de été pour psychologie cognitive ?,emploi_du_temps
J’aimerais savoir : Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Petite question : J’aimerais savoir : Quelles sont les matières principales en Biologie ?,formation
Où puis-je imprimer mes documents sur le campus  !?,service_campus
"Excusez-moi, Combien d’absences sont autorisées avant une sanction ?",reglement
"Puis-je changer de majeure ou de spécialisation en cours d’année , c’est urgent ?",formation
Petite question : Est-il possible de savoir que se passe-t-il en cas de triche à un examen ?,reglement
Combien de credits faut-il pour se specialiser en Informatique  ??,formation
"Le Wi-Fi ne fonctionne pas, que puis-je faire ?",service_campus
"S'il vous plaît, quels sont les prérequis pour le Licence Histoire  ??",formation
"Où déposer mon dossier pour mettre à jour mon adresse , merci d’avance ?",procedure_administrative
J’aimerais savoir : Où puis-je imprimer mes documents sur le campus ?,service_campus
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Est-il possible de savoir où soumettre la demande de acrte étudiante ?,procedure_administrative
Combien d’absences sont autorisées avant une sanction ?,reglement
Quels sont les prérequis pour le MBA Finance ?,formation
J’aimerais savoir : À quelle heure commencent les TD de biologie cellulaire  !?,emploi_du_temps
"Pardon, Où et à quelle heure est mon cours du jeudi à 8h30 ?",emploi_du_temps
Comment me connecter au portail étudiant de l’université ?,service_campus
Est-il possible de savoir comment demander un report d’admission ?,procedure_administrative
Est-il possible de savoir quelles sont les UE obligatoires pour le MBA Finance … ?,formation
"Pourriez-vous me dire : quels documents sont requis pour un changement de parcours , pour la semaine prochaine  !?",procedure_administrative
"Bonjour, Comment demander un report d’admission ?",procedure_administrative
"Pourriez-vous me dire : Le VPN ne fonctionne pas, que puis-je faire ?",service_campus
Quels documents sont requis pour un changement de parcours ?,procedure_administrative
Petite question : où puis-je imprimer mes documents sur le campus ?,service_campus
Quelle est la date limite pour la demande d’aide financière ?,procedure_administrative
Est-il possible de savoir y a-t-il un règlement spécifique pour les stages ?,reglement
Quelles sont les règles pour le retrait d’un cours ?,reglement
"Quand a lieu le prochain cours de chimie organique , pour la semaine prochaine ?",emploi_du_temps
Est-il possible de savoir puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Que se passe-t-il en cas de triche à un examen , pour aujourd’hui ?",reglement
Quelle est la politique concernant le plagiat ?,reglement
"S'il vous plaît, quels documents sont requis pour un changement de parcours ?",procedure_administrative
Pourriez-vous me dire : Quels documents sont requis pour un changement de parcours ?,procedure_administrative
Quels sont les prérequis pour le MBA Finance ?,formation
"Bonsoir, où puis-je imprimer mes documents sur le campus ?",service_campus
"Où et à quelle heure est mon cours du vendredi à 10h00 , merci d’avance ?",emploi_du_temps
Quelles sont les UE obligatoires pour le Licence Histoire ?,formation
"Quels sont les prérequis pour le MBA Finance , merci d’avance ?",formation
Est-il possible de savoir quel est l’horaire du cours de statistiques appliquées avec le professeur Martin ?,emploi_du_temps
Combien d’absences sont autorisées avant une sanction ?,reglement
"S'il vous plaît, Quels sont les prérequis pour le Licence Histoire ?",formation
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Petite question : où consulter le code de conduite des étudiants , pour la semaine prochaine ?",reglement
Pourriez-vous me dire : Quelle est la politique concernant le absence aux cours ?! ?,reglement
"Excusez-moi, combien de crédits faut-il pour se spécialiser en Biologie ?",formation
J’aimerais savoir : Comment me connecter au ENT de l’université ?,service_campus
"Excusez-moi, est-il possible de savoir pourriez-vous m’indiquer le créneau de algèbre avancée ?",emploi_du_temps
Combien de crédits faut-il pour se spécialiser en Psychologie ?,formation
"Bonsoir, quels sont les horaires d’ouverture de la centre de santé ?",service_campus
Quel est l’horaire du cours de programmation Python avec le professeur Martin ?,emploi_du_temps
Quels sont les prérequis pour le Licence Histoire ?,formation
Quelle est la politique concernant le plagiat ?,reglement
"Pardon, J’aimerais savoir : Comment obtenir une convention de stage , pour aujourd’hui … ?",procedure_administrative
"Pourriez-vous me dire : Puis-je changer de majeure ou de spécialisation en cours d’année , si possible ?",formation
Comment renouveler ma carte étudiante ?,procedure_administrative
Comment me connecter au ENT de l’université ?,service_campus
"Quel est l’horaire du cours de chimie organique avec le professeur Moreau , c’est urgent ?",emploi_du_temps
J’aimerais savoir : Quelles sont les UE obligatoires pour le Master Psychologie ?,formation
"S'il vous plaît, puis-je changer de majeure ou de spécialisation en cours d’année ?",formation
"Le Wi-Fi ne fonctionne pas, que puis-je faire ?",service_campus
Petite question : pourriez-vous me dire : Comment mettre à jour mon adresse ?,procedure_administrative
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
"Excusez-moi, quels sont les horaires d’ouverture de la gymnase , merci d’avance ?",service_campus
Pourriez-vous me dire : Quelles sont les règles pour le retrait d’un cours ?,reglement
"Bonsoir, À quelle heure commencent les TD de chimie organique ?",emploi_du_temps
"Bonsoir, quels sont les prérequis pour le Master Robotique ?",formation
J’aimerais savoir : Quels sont les horaires d’ouverture de la bibliothèque centrale ?,service_campus
Que se passe-t-il en cas de triche à un examen ?,reglement
Où puis-je imprimer mes documents sur le campus ?,service_campus
J’aimerais savoir : Quelles sont les règles pour le retrait d’un cours ?,reglement
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
"S'il vous plaît, J’aimerais savoir : Où soumettre la demande de carte étudiante ?",procedure_administrative
"Bonjour, j’aimerais savoir : Combien d’absences sont autorisées avant une sanction ?",reglement
Où et à quelle heure est mon cours du vendredi à 10h00 ?,emploi_du_temps
"Puis-je changer de majeure ou de spécialisation en cours d’année , si possible ?",formation
"Pardon, où déposer mon dossier pour renouveler ma carte étudiante ?",procedure_administrative
"Excusez-moi, Pourriez-vous me dire : Comment payer mes frais de scolarité ?",procedure_administrative
Quels sont les prérequis pour le Parcours Data Science ?,formation
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
Où puis-je imprimer mes documents sur le campus ?,service_campus
"Bonjour, quels sont les horaires d’ouverture de la service logement , merci d’avance ?",service_campus
Pourriez-vous me dire : Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
Combien d’absences sont autorisées avant une sanction ?,reglement
"Comment me connecter au VPN de l’université , merci d’avance ?",service_campus
"Puis-je réserver une salle de travail ou un terrain de sport , pour la semaine prochaine ?",service_campus
Est-il possible de savoir pouvez-vous me donner l’emploi du temps du semestre de automne pour droit public ?,emploi_du_temps
Pourriez-vous me dire : Comment me connecter au ENT de l’université ?,service_campus
Où déposer mon dossier pour demander un relevé officiel ?,procedure_administrative
Pourriez-vous me dire : Où puis-je imprimer mes documents sur le campus ?,service_campus
"Le Wi-Fi ne fonctionne pas, que puis-je faire , pour aujourd’hui ?",service_campus
Pourriez-vous me dire : Quels sont les prérequis pour le MBA Finance ?! ?,formation
Est-il possible de savoir puis-je réserver une salle de travail ou un terrain de sport ?! ?,service_campus
"Où et à quelle heure est mon cours du jeudi à 16h30 , pour aujourd’hui  !?",emploi_du_temps
"Est-il possible de savoir à quelle heure commencent les TD de statistiques appliquées , pour aujourd’hui ?",emploi_du_temps
"Pardon, J’aimerais savoir : Quels sont les prérequis pour le Licence Histoire ?",formation
"J’aimerais savoir : Le portail étudiant ne fonctionne pas, que puis-je faire ?",service_campus
"Pourriez-vous me dire : Puis-je réserver une salle de travail ou un terrain de sport , pour la semaine prochaine ?",service_campus
J’aimerais savoir : Comment payer mes frais de scolarité ?,procedure_administrative
Quel est l’horaire du cours de statistiques appliquées avec le professeur Anderson ?,emploi_du_temps
"Bonjour, Pourriez-vous me dire : Pouvez-vous me donner l’emploi du temps du semestre de automne pour microéconomie ?",emploi_du_temps
"Quelles sont les UE obligatoires pour le Master Psychologie , c’est urgent ?",formation
"Quels documents sont requis pour un changement de parcours , pour la semaine prochaine ?",procedure_administrative
"J’aimerais savoir : Quel est l’horaire du cours de littérature moderne avec le professeur Dubois , pour aujourd’hui ?",emploi_du_temps
"J’aimerais savoir : Où puis-je imprimer mes documents sur le campus , c’est urgent ?",service_campus
Pourriez-vous me dire : Quels sont ls horaires d’ouverture de la bibliothèque centrale ?,service_campus
Petite question : est-il possible de savoir où consulter le code de conduite des étudiants ?,reglement
"Excusez-moi, quels sont les horaires d’ouverture de la bureau des carrières , pour la semaine prochaine ?",service_campus
Quand a lieu le prochain cours de littérature moderne ?,emploi_du_temps
J’aimerais savoir : Quels sont les horaires d’ouverture de la maison des étudiants ?,service_campus
Comment me connecter au portail étudiant de l’université ?,service_campus
Où soumettre la demande de carte étudiante ?,procedure_administrative
Pouvez-vous me donner l’emploi du temps du semestre de printemps pour économie ?,emploi_du_temps
Quels documents sont requis pour un changement de parcours ?,procedure_administrative
Quand a lieu le prochain cours de biologie cellulaire ?,emploi_du_temps
Pourriez-vous me dire : Pourriez-vous m’indiquer le créneau de droit public ?,emploi_du_temps
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
"Où soumettre la demande de carte étudiante , merci d’avance ?",procedure_administrative
Comment demander un relevé officiel ?,procedure_administrative
Où et à quelle heure est mon cours du vendredi à 8h30 ?,emploi_du_temps
"Bonsoir, Où se trouve la maison des étudiants ?! ?",service_campus
"Excusez-moi, combien de crédits faut-il pour se spécialiser en Lettres modernes ?",formation
"Pourriez-vous m’indiquer le créneau de algèbre avancée , c’est urgent ?",emploi_du_temps
Comment réussir le prochain module de statistiques ?,formation
Comment réussir le prochain module de statistiques ?,formation
J’aimerais savoir : où se trouve la maison des étudiants ?,service_campus
J’aimerais savoir quand se déroule le cours de analyse de données. ?,emploi_du_temps
"Bonjour, Combien de crédits faut-il pour se spécialiser en Psychologie ?",formation
"Pourriez-vous me dire : quand a lieu le prochain cours de programmation python , si possible ?",emploi_du_temps
Quelles sont les matières principales en Lettres modernes ?,formation
Petite question : où et à quelle heure est mon cours du jeudi à 8h30 ?,emploi_du_temps
Quel est l’horaire du cours de chimie organique avec le professeur dubois ?,emploi_du_temps
Pouvez-vous me donner l’emploi du temps du semestre de automne pour droit public ?,emploi_du_temps
Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
"Excusez-moi, où puis-je imprimer mes documents sur le campus ?",service_campus
"Bonsoir, est-il possible de savoir où soumettre la demande de carte étudiante ?",procedure_administrative
"J’aimerais savoir : Le VPN ne fonctionne pas, que puis-je faire ?",service_campus
À quelle heure commencent les TD de économie ?,emploi_du_temps
J’aimerais savoir : Quelles sont les UE obligatoires pour le Parcours Data Science ?,formation
Où soumettre la demande de carte étudiante ?,procedure_administrative
J’aimerais savoir : Pouvez-vous me donner l’emploi du temps du semestre de été pour statistiques appliquées ?,emploi_du_temps
J’aimerais savoir quand se déroule le cours de littérature moderne. ?,emploi_du_temps
Quels sont les prérequis pour le Master Psychologie ?,formation
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Y a-t-il un règlement spécifique pour les stages  !?,reglement
Quelles sont les matières principales en Biologie ?,formation
Où soumettre la demande de carte étudiante ?,procedure_administrative
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
"Pardon, Où consulter le code de conduite des étudiants ?",reglement
"Excusez-moi, Combien d’absences sont autorisées avant une sanction ?",reglement
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
Pourriez-vous me dire : Où puis-je imprimer mes documents sur le campus ?,service_campus
Pourriez-vous me dire : Comment demander un report d’admission  ??,procedure_administrative
Quand a lieu le prochain cours de algèbre avancée ?,emploi_du_temps
Où soumettre la demande de carte étudiante ?,procedure_administrative
"Excusez-moi, puis-je changer de majeure ou de spécialisation en cours d’année ?",formation
"Bonsoir, Pourriez-vous me dire : Quelle est la politique concernant le absence aux cours ?",reglement
"Excusez-moi, Où se trouve la bureau des carrières ?",service_campus
Quel est l’horaire du cours de microéconomie avec le professeur Dupont ?,emploi_du_temps
Combien de crédits faut-il pour se spécialiser en Biologie ?,formation
"Excusez-moi, Est-il possible de savoir où puis-je imprimer mes documents sur le campus , pour aujourd’hui ?",service_campus
"Pardon, Est-il possible de savoir comment renouveler ma carte étudiante , pour aujourd’hui ?",procedure_administrative
J’aimerais savoir quand se déroule le cours de statistiques appliquées. — pour la semaine prochaine ?,emploi_du_temps
Où puis-je imprimer mes documents sur le campus ?,service_campus
"Pouvez-vous me donner l’emploi du temps du semestre de été pour analyse de données , merci d’avance ?",emploi_du_temps
"Pardon, puis-je changer de majeure ou de spécialisation en cours d’année ?",formation
Est-il possible de savoir à quelle heure commencent les TD de biologie cellulaire ?,emploi_du_temps
"S'il vous plaît, quels sont les prérequis pour le Master Psychologie , pour aujourd’hui ?",formation
"S'il vous plaît, comment me connecter au Wi-Fi de l’université , merci d’avance ?",service_campus
Petite question : où soumettre la demande de carte étudiante ?,procedure_administrative
Pourriez-vous me dire : Où et à quelle heure est mon cours du mardi à 14h00 ?,emploi_du_temps
Comment me connecter au portail étudiant de l’université ?,service_campus
Où et à quelle heure est mon cours du jeudi à 10h00 ?,emploi_du_temps
"Est-il possible de savoir à quelle heure commencent les TD de économie , si possible ?",emploi_du_temps
Quels sont les prérequis pour le MBA Finance ?,formation
Où et à quelle heure est mon cours du lundi à 10h00 ?,emploi_du_temps
Quel est l’horaire du cours de statistiques appliquées avec le professeur Dupont ?,emploi_du_temps
"Excusez-moi, J’aimerais savoir : Y a-t-il un règlement spécifique pour les stages ?",reglement
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
"Est-il possible de savoir où puis-je imprimer mes documents sur le campus , c’est urgent ?",service_campus
"Puis-je changer de majeure ou de spécialisation en cours d’année , pour aujourd’hui ?",formation
"Le VPN ne fonctionne pas, que puis-je faire ?",service_campus
Combien de crédits faut-il pour se spécialiser en Informatique ?,formation
Où se trouve la service logement ?,service_campus
Quelles sont les UE obligatoires pour le Licence Histoire ?,formation
J’aimerais savoir quand se déroule le cours de droit public. ?,emploi_du_temps
Où puis-je imprimer mes documents sur le campus ?,service_campus
J’aimerais savoir : Combien d’absences sont autorisées avant une sanction ?,reglement
"Combien d’absences sont autorisées avant une sanction , pour la semaine prochaine ?",reglement
Où puis-je imprimer mes documents sur le campus ?,service_campus
Est-il possible de savoir quels sont les prérequis pour le Parcours Data Science ?! ?,formation
Est-il possible de savoir où consulter le code de conduite des étudiants ?,reglement
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
Comment réussir le prochain module de statistiques ?! ?,formation
"Bonsoir, où et à quelle heure est mon cours du mercredi à 8h30 ?",emploi_du_temps
Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Où déposer mon dossier pour payer mes frais de scolarité ?,procedure_administrative
Comment réussir le prochain module de statistiques ?! ?,formation
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Où consulter le code de conduite des étudiants ?,reglement
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Quelle est la date limite pour la demande d’aide financière ?,procedure_administrative
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Bonsoir, est-il possible de savoir quelles sont les matières principales en Psychologie ?",formation
"Bonsoir, j’aimerais savoir : Pouvez-vous me donner l’emploi du temps du semestre de été pour programmation Python … ?",emploi_du_temps
Où déposer mon dossier pour obtenir une convention de stage ?,procedure_administrative
Pourriez-vous me dire : Quels sont les prérequis pour le Parcours Data Science ?,formation
J’aimerais savoir : Où consulter le code de conduite des étudiants ?,reglement
Pourriez-vous me dire : Où soumettre la demande de carte étudiante ?,procedure_administrative
Y a-t-il un règlement spécifique pour les stages ?! ?,reglement
"Bonsoir, Pourriez-vous me dire : Le portail étudiant ne fonctionne pas, que puis-je faire ?",service_campus
Quelles sont les matières principales en Informatique ?! ?,formation
Où et à quelle heure est mon cours du mercredi à 8h30 ?,emploi_du_temps
Comment candidater pour la remise de diplôme ?,procedure_administrative
"Bonsoir, J’aimerais savoir quand se déroule le cours de psychologie cognitive. ?",emploi_du_temps
Pourriez-vous me dire : Où se trouve la gymnase ?,service_campus
Est-il possible de savoir existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Quels sont les horaires d’ouverture de la centre de santé  ??,service_campus
"Bonsoir, quelles sont les UE obligatoires pour le Master Psychologie ?",formation
Quelles sont les règles pour le retrait d’un cours ?,reglement
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Pourriez-vous me dire : Comment réussir le prochain module de statistiques ?,formation
"S'il vous plaît, j’aimerais savoir : Quelles sont les matières principales en Biologie , merci d’avance ?",formation
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Est-il possible de savoir existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Quelle est la date limite pour la demande d’aide financière ?,procedure_administrative
"Est-il possible de savoir quelles sont les matières principales en Psychologie , c’est urgent ?",formation
Combien de crédits faut-il pour se spécialiser en informatique ?,formation
Quels documents sont requis pour un changement de parcours ?,procedure_administrative
Quels sont les prérequis pour le MBA Finance ?! ?,formation
Comment me connecter au VPN de l’université … ?,service_campus
"Petite question : Est-il possible de savoir comment payer mes frais de scolarité , merci d’avance ?",procedure_administrative
"Excusez-moi, Y a-t-il un règlement spécifique pour les stages ?",reglement
"Pardon, Y a-t-il un règlement spécifique pour les stages ?",reglement
Comment réussir le prochain module de statistiques ?,formation
Quels sont les horaires d’ouverture de la gymnase ?,service_campus
Où soumettre la demande de carte étudiante ?,procedure_administrative
"Petite question : à quelle heure commencent les TD de littérature moderne , si possible ?",emploi_du_temps
"Comment obtenir une convention de stage , pour aujourd’hui ?",procedure_administrative
"Le VPN ne fonctionne pas, que puis-je faire  !?",service_campus
"S'il vous plaît, Pourriez-vous me dire : Comment réussir le prochain module de statistiques ?",formation
Est-il possible de savoir y a-t-il un règlement spécifique pour les stages ?,reglement
J’aimerais savoir : Comment candidater pour la remise de diplôme ?! ?,procedure_administrative
Quelles sont les règles pour le retrait d’un cours ?,reglement
Quels sont les prérequis pour le master robotique ?,formation
J’aimerais savoir : Quelles sont les matières principales en Informatique ?,formation
"Bonsoir, Pourriez-vous me dire : Comment réussir le prochain module de statistiques ?",formation
Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
"Excusez-moi, Où soumettre la demande de carte étudiante ?",procedure_administrative
Quels documents sont requis pour un changement de parcours ?,procedure_administrative
"Bonjour, Est-il possible de savoir le portail etudiant ne fonctionne pas, que puis-je faire ?",service_campus
"J’aimerais savoir : J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
Pourriez-vous me dire : Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
"Bonjour, Où et à quelle heure est mon cours du mercredi à 8h30  ??",emploi_du_temps
Pouvez-vous me donner l’emploi du temps du semestre de automne pour économie … ?,emploi_du_temps
Que se passe-t-il en cas de triche à un examen ?,reglement
Pourriez-vous me dire : Comment renouveler ma carte étudiante ?,procedure_administrative
"Pardon, Existe-t-il un minimum de crédits ou de moyenne par semestre ?",reglement
Est-il possible de savoir où puis-je imprimer mes documents sur le campus ?,service_campus
Quelles sont les UE obligatoires pour le Licence Histoire ?,formation
"S'il vous plaît, quels sont les prérequis pour le Master Robotique , pour aujourd’hui ?",formation
"J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
"Bonsoir, quelle est la politique concernant le retards ?",reglement
Quel est l’horaire du cours de économie avec le professeur Anderson ?,emploi_du_temps
Pourriez-vous me dire : Quel est l’horaire du cours de droit public avec le professeur Dubois ?,emploi_du_temps
Est-il possible de savoir où se trouve la maison des étudiants ?,service_campus
"Excusez-moi, puis-je changer de majeure ou de spécialisation en cours d’annééée , si possible ?",formation
Pourriez-vous me dire : Combien de crédits faut-il pour se spécialiser en Biologie ?,formation
"Bonsoir, Quels sont les prérequis pour le Parcours Data Science ?",formation
Quelle est la politique concernant le probation académique ?,reglement
"Bonjour, Est-il possible de savoir uels sont les prérequis pour le Master Psychologie ?",formation
Combien de crédits faut-il pour se spécialiser en Biologie ?,formation
J’aimerais savoir quand se déroule le cours de droit public. ?,emploi_du_temps
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Est-il possible de savoir comment obtenir une convetnion de stage ?,procedure_administrative
"Pourriez-vous me dire : Quelles sont les UE obligatoires pour le MBA Finance , pour aujourd’hui ?",formation
J’aimerais savoir : Comment réussir le prochain module de statistiques ?,formation
Quelles sont les règles pour le retrait d’un cours ?,reglement
Quel est l’horaire du cours de chimie organique avec le professeur Nguyen ?,emploi_du_temps
Pourriez-vous m’indiquer le créneau de littérature moderne ?,emploi_du_temps
"Quand a lieu le prochain cours de biologie cellulaire , merci d’avance ?",emploi_du_temps
Où puis-je imprimer mes documents sur le campus ?,service_campus
"Bonjour, Est-il possible de savoir puis-je changer de majeure ou de spécialisation en cours d’année ?",formation
Pourriez-vous m’indiquer le créneau de analyse de données ?,emploi_du_temps
Quels documents sont requis pour un changement de parcours ?,procedure_administrative
Quels sont les prérequis pour le MBA Finance ?,formation
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Quels sont les horaires d’ouverture de la centre de santé , c’est urgent ?",service_campus
"Comment réussir le prochain module de statistiques , c’est urgent … ?",formation
"Pardon, Où se trouve la service logement ?",service_campus
"Bonjour, comment me connecter au ENT de l’université , pour la semaine prochaine ?",service_campus
"Quels documents sont requis pour un changement de parcours , merci d’avance ?",procedure_administrative
Est-il possible de savoir puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Est-il possible de savoir y a-t-il un règlement spécifique pour les stages ?,reglement
Petite question : Quels documents sont requis pour un changement de parcours ?,procedure_administrative
Combien de crédits faut-il pour se spécialiser en Psychologie ?,formation
